Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TL_Amazon_wishlist_testsuite,Chrome 120.0.0.0,,,01-02-2024 19:50:10,01-02-2024 19:50:10,0.000s,SKIPPED
